SMILES,Canonical_SMILES
Cc1cccc(CS(N)(=O)=O)c1,Cc1cccc(CS(N)(=O)=O)c1
CCC=CCC=CCC,CCC=CCC=CCC
CCCc1ccc(NC)cc1,CCCc1ccc(NC)cc1
CC[C@]1(C)OCc2ccccc2-n2cccc21,CCC1(C)OCc2ccccc2-n2cccc21
Cc1ccccc1F,Cc1ccccc1F
Cc1ccc2c(c1)C(C)(C)CCC2(C)C,Cc1ccc2c(c1)C(C)(C)CCC2(C)C
CC(=O)C[C@H]1CC(c2ccc(F)cc2F)=NO1,CC(=O)CC1CC(c2ccc(F)cc2F)=NO1
CO[C@H](CC(=O)[O-])C[N+](C)(C)C,COC(CC(=O)[O-])C[N+](C)(C)C
Cc1nc2c3ccccc3ncn2n1,Cc1nc2c3ccccc3ncn2n1
Cc1ccccc1C,Cc1ccccc1C
CCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O,CCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
Cc1cccc2cc(S(=O)(=O)c3ccccc3)cnc12,Cc1cccc2cc(S(=O)(=O)c3ccccc3)cnc12
Cc1cc2c(C)nnc(C(N)=O)c2s1,Cc1cc2c(C)nnc(C(N)=O)c2s1
Cc1ccc2ccccc2c1,Cc1ccc2ccccc2c1
CCC(O)CC,CCC(O)CC
Cc1ccc(F)c(Cl)c1,Cc1ccc(F)c(Cl)c1
Cc1ccc(F)c(Cl)c1,Cc1ccc(F)c(Cl)c1
CC(c1ccccc1F)C1CNCCO1,CC(c1ccccc1F)C1CNCCO1
CC(O)C(N)c1nc(Cc2c[nH]c3cccc(F)c23)c(O)n1C,CC(O)C(N)c1nc(Cc2c[nH]c3cccc(F)c23)c(O)n1C
CNc1ccc(S(C)(=O)=O)cc1C,CNc1ccc(S(C)(=O)=O)cc1C
CC1CN(C)CC(C)N1C,CC1CN(C)CC(C)N1C
CCn1cc(C2(c3cccc(C)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,CCn1cc(C2(c3cccc(C)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O
CNC1(c2ccc(C(C)=O)cc2)CC1,CNC1(c2ccc(C(C)=O)cc2)CC1
CC(c1cccc(F)c1)C1CNCCO1,CC(c1cccc(F)c1)C1CNCCO1
CC(c1ccc(F)cc1)C1CNCCO1,CC(c1ccc(F)cc1)C1CNCCO1
CC(O)(c1ccc(S(C)(=O)=O)cc1)C(F)(F)F,CC(O)(c1ccc(S(C)(=O)=O)cc1)C(F)(F)F
C#Cc1ccc2c(=O)[nH]nc(Cc3ccc(F)c(C(C)=O)c3)c2c1,C#Cc1ccc2c(=O)[nH]nc(Cc3ccc(F)c(C(C)=O)c3)c2c1
CC1CCN(C)CC1,CC1CCN(C)CC1
CC(=O)c1sc2nc(C)ccc2c1N,CC(=O)c1sc2nc(C)ccc2c1N
CN1CC2CNCC2C1,CN1CC2CNCC2C1
Cc1ccccc1,Cc1ccccc1
Cc1ccc2cccnc2c1,Cc1ccc2cccnc2c1
CN1CCc2ccccc2[C@@H]1c1ccccc1,CN1CCc2ccccc2C1c1ccccc1
Cc1noc(C(C)C)n1,Cc1noc(C(C)C)n1
CC1CCCCC1N(C)C,CC1CCCCC1N(C)C
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
CCC1CCC(C)CC1,CCC1CCC(C)CC1
CN1CCC([C@H](O)c2ccccc2)CC1,CN1CCC(C(O)c2ccccc2)CC1
CC1COc2c(F)ccc(C(N)=O)c2C1,CC1COc2c(F)ccc(C(N)=O)c2C1
CCc1cccc(C)c1,CCc1cccc(C)c1
CNC(C(=O)C(F)(F)F)C(C)C,CNC(C(=O)C(F)(F)F)C(C)C
CC(=O)c1cc2cc(Cl)ncc2[nH]1,CC(=O)c1cc2cc(Cl)ncc2[nH]1
Cc1nc2c(C)cnn2c(N)c1C,Cc1nc2c(C)cnn2c(N)c1C
CC(=O)c1ccc2c(c1O)C(=O)O[C@@H](C)C2,CC(=O)c1ccc2c(c1O)C(=O)OC(C)C2
COc1cc(Cl)ccc1C1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C,COc1cc(Cl)ccc1C1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C
Cc1ccc(C)c(F)c1,Cc1ccc(C)c(F)c1
CNc1cccc(C(c2ccc(F)cc2)C(c2cccnc2)c2cccnc2)n1,CNc1cccc(C(c2ccc(F)cc2)C(c2cccnc2)c2cccnc2)n1
CCc1cc(C)ccc1C,CCc1cc(C)ccc1C
COC,COC
CCCCCCCCCCC(C)=O,CCCCCCCCCCC(C)=O
C[C@H]1C=CC2=CCC[C@H](C)[C@@H]2[C@H]1CC[C@H]1C[C@@H](O)CC(=O)O1,CC1C=CC2=CCCC(C)C2C1CCC1CC(O)CC(=O)O1
CCC(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC,CCC(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC
CC(=O)C(C)c1ccccc1,CC(=O)C(C)c1ccccc1
CCC1C2CCC(C2)C12CC2,CCC1C2CCC(C2)C12CC2
CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12,CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12
CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12,CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12
CNc1ccc2nc(C)cc(C)c2c1,CNc1ccc2nc(C)cc(C)c2c1
CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12,CC(=O)c1cc(=O)[nH]c2ccc(S(C)(=O)=O)cc12
CNC(C(=O)C(F)(F)F)C(C)C,CNC(C(=O)C(F)(F)F)C(C)C
COc1cc2c(cc1C)CCN1CC(CC(C)C)C(O)CC21,COc1cc2c(cc1C)CCN1CC(CC(C)C)C(O)CC21
CC(=O)c1ccc(C(F)(F)F)cc1,CC(=O)c1ccc(C(F)(F)F)cc1
CC(=O)c1ccc(C(F)(F)F)cc1,CC(=O)c1ccc(C(F)(F)F)cc1
CC1(c2ccc(O)cc2)CCCCC1,CC1(c2ccc(O)cc2)CCCCC1
CC(=O)c1sc2ccccc2c1Cl,CC(=O)c1sc2ccccc2c1Cl
CC(=O)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1
CC(=O)c1cn(C)c2cc(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2cc(C)c(F)cc2c1=O
CC1CN(C)CC1N,CC1CN(C)CC1N
CC(=O)c1cn(C)c2c(C)c(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2c(C)c(C)c(F)cc2c1=O
Cc1cccc2ccccc12,Cc1cccc2ccccc12
COCc1ccccc1,COCc1ccccc1
CC(C)(C)c1cccc(C2(C)CCC(O)CC2)c1,CC(C)(C)c1cccc(C2(C)CCC(O)CC2)c1
CC(=O)c1ccc(F)cc1Cl,CC(=O)c1ccc(F)cc1Cl
CC(=O)c1cccc(Cl)c1F,CC(=O)c1cccc(Cl)c1F
Cc1ccc(C(C)O)cc1C,Cc1ccc(C(C)O)cc1C
C[C@H]1CCc2ccc(O)cc2C1,CC1CCc2ccc(O)cc2C1
CCCn1c(C)c(C(C)=O)c2cccc(OC)c21,CCCn1c(C)c(C(C)=O)c2cccc(OC)c21
Cc1nncc2c(CO)c(C)n(C)c12,Cc1nncc2c(CO)c(C)n(C)c12
CNC(CO)CC(O)c1ccccc1,CNC(CO)CC(O)c1ccccc1
Cc1ccc(N)c2ccccc12,Cc1ccc(N)c2ccccc12
CCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
Cc1cn2nc(S(N)(=O)=O)sc2n1,Cc1cn2nc(S(N)(=O)=O)sc2n1
CC(=O)CC1CCc2cc(C)ccc21,CC(=O)CC1CCc2cc(C)ccc21
CO,CO
CC1COc2ccccc2SC1,CC1COc2ccccc2SC1
Cc1nsc(C)c1O,Cc1nsc(C)c1O
CC(=O)C1=C(C(F)(F)F)NC2=C(C(=O)CCC2)C1c1cccc(C#N)c1,CC(=O)C1=C(C(F)(F)F)NC2=C(C(=O)CCC2)C1c1cccc(C#N)c1
CNCCc1ccc2c(c1)OCO2,CNCCc1ccc2c(c1)OCO2
Cc1cccc(C2CCCN(C)C2)c1,Cc1cccc(C2CCCN(C)C2)c1
Cc1cc(F)c(F)cc1F,Cc1cc(F)c(F)cc1F
CC(=O)c1cccs1,CC(=O)c1cccs1
CCC1CCN1,CCC1CCN1
CC(=O)C(C)Cc1cccc(C)c1,CC(=O)C(C)Cc1cccc(C)c1
COc1cc(Br)c(S(C)(=O)=O)cc1OC,COc1cc(Br)c(S(C)(=O)=O)cc1OC
CC(=O)CC1(CN)CCCCC1,CC(=O)CC1(CN)CCCCC1
CC(=O)CC1(CN)CCCCC1,CC(=O)CC1(CN)CCCCC1
CNc1ccccc1C,CNc1ccccc1C
CCCCCCCCCCCCNC,CCCCCCCCCCCCNC
CCC1COc2ccc3nc(C)ccc3c2O1,CCC1COc2ccc3nc(C)ccc3c2O1
CC(=O)C1c2ccccc2C(=O)N1C,CC(=O)C1c2ccccc2C(=O)N1C
CNO,CNO
Cc1ccc(CCC2=NC(c3ccc(F)cc3F)c3ccccc3CN2C)cc1,Cc1ccc(CCC2=NC(c3ccc(F)cc3F)c3ccccc3CN2C)cc1
Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12,Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12
Cc1cc(C#N)cc2cc(C(N)(c3ccc(C#N)cc3)c3cncn3C)oc12,Cc1cc(C#N)cc2cc(C(N)(c3ccc(C#N)cc3)c3cncn3C)oc12
CC(=O)c1cnc(C)nc1C(F)(F)F,CC(=O)c1cnc(C)nc1C(F)(F)F
Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12,Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12
COc1cccc(C2(C(C)=O)CCN(C)CC2)c1,COc1cccc(C2(C(C)=O)CCN(C)CC2)c1
CN1C(=O)C(=O)c2ccccc21,CN1C(=O)C(=O)c2ccccc21
Cc1ccc(C)nn1,Cc1ccc(C)nn1
CC(=O)CC(O)CP(=O)(O)C#Cc1c(C(C)C)c2ccccc2n1C,CC(=O)CC(O)CP(=O)(O)C#Cc1c(C(C)C)c2ccccc2n1C
CN1CCN2C(=O)OC(c3ccccc3)(c3ccccc3)C2C1,CN1CCN2C(=O)OC(c3ccccc3)(c3ccccc3)C2C1
CNC1Cc2ccccc2C2CCCC(C(C)=O)N2C1=O,CNC1Cc2ccccc2C2CCCC(C(C)=O)N2C1=O
CC(=O)c1cn2c3c(c(C)c(F)cc3c1=O)OC[C@@H]2C,CC(=O)c1cn2c3c(c(C)c(F)cc3c1=O)OCC2C
CN1CC(N)C2(CC2)C1,CN1CC(N)C2(CC2)C1
Cc1cccc(C)c1,Cc1cccc(C)c1
CCC(=O)c1ccc(OC)c(O)c1,CCC(=O)c1ccc(OC)c(O)c1
Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12,Cc1nc2c(cnn2C)c2[nH]n(C)c(=O)c12
CN1CCCCCC1,CN1CCCCCC1
CO,CO
Cc1nc2c3c(ccn2c1C)C(C)C(O)C(c1ccccc1)N3,Cc1nc2c3c(ccn2c1C)C(C)C(O)C(c1ccccc1)N3
CN1CCOCC1,CN1CCOCC1
Cc1ccc2nc(C)sc2c1,Cc1ccc2nc(C)sc2c1
Cc1ncc2c(n1)N(C)C(=O)N(C)C2,Cc1ncc2c(n1)N(C)C(=O)N(C)C2
CCc1ccc(C)cc1,CCc1ccc(C)cc1
CC(=O)C(N)C(c1ccc(F)cc1)c1ccc(F)cc1,CC(=O)C(N)C(c1ccc(F)cc1)c1ccc(F)cc1
CC(=O)c1n[nH]c2ccccc12,CC(=O)c1n[nH]c2ccccc12
CC(=O)c1cn(C)c2nc(C)c(F)c(C)c2c1=O,CC(=O)c1cn(C)c2nc(C)c(F)c(C)c2c1=O
Cc1nc(C2CCCN(C)C2)n2ccccc12,Cc1nc(C2CCCN(C)C2)n2ccccc12
CCCSc1nc(C)ccc1C(C)=O,CCCSc1nc(C)ccc1C(C)=O
CCCc1ccc(C)cc1,CCCc1ccc(C)cc1
CCC1Cn2c(=O)ccc3ccc(F)c1c32,CCC1Cn2c(=O)ccc3ccc(F)c1c32
Cc1ccc(C(F)(F)F)cn1,Cc1ccc(C(F)(F)F)cn1
CCc1ccc(OC)c(C)c1,CCc1ccc(OC)c(C)c1
CN1c2ccccc2CCc2ccccc21,CN1c2ccccc2CCc2ccccc21
CC(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,CC(=O)c1ccc(C(C)(O)C(F)(F)F)cc1
CC(=O)CC(N)Cc1[nH]nc2c(F)c(F)ccc12,CC(=O)CC(N)Cc1[nH]nc2c(F)c(F)ccc12
CC1C=C2CCC3C(CCC4(C)C(c5ccc(=O)oc5)CCC34O)C2(C)CC1,CC1C=C2CCC3C(CCC4(C)C(c5ccc(=O)oc5)CCC34O)C2(C)CC1
COc1ccccc1C(C)=O,COc1ccccc1C(C)=O
Cn1cnc2ccc(F)c(F)c21,Cn1cnc2ccc(F)c(F)c21
CCc1cccc2ccccc12,CCc1cccc2ccccc12
CC1CCOc2cc(F)cc(F)c21,CC1CCOc2cc(F)cc(F)c21
CC1CC1,CC1CC1
Cc1cccc(S(C)(=O)=O)c1,Cc1cccc(S(C)(=O)=O)c1
COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12,COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12
CNc1cc(C)cc(C)c1,CNc1cc(C)cc(C)c1
CC(=O)c1cn(C)c2nc(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2nc(C)c(F)cc2c1=O
CCCc1ccccc1,CCCc1ccccc1
Cc1ccc(C)cc1,Cc1ccc(C)cc1
CC(=O)c1cccc(C[C@H]2COc3ccc(C)cc3[C@H]2O)c1,CC(=O)c1cccc(CC2COc3ccc(C)cc3C2O)c1
CC(=O)c1cccnc1,CC(=O)c1cccnc1
Cc1ccc2nonc2c1,Cc1ccc2nonc2c1
CC(=O)c1cn(C)c2c(C#N)c(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2c(C#N)c(C)c(F)cc2c1=O
CC(=O)c1ccc(C)c(N)c1,CC(=O)c1ccc(C)c(N)c1
CN1CC(c2ccc(C#N)cc2)C2(C1)C(=O)N(C)C(=O)N2C,CN1CC(c2ccc(C#N)cc2)C2(C1)C(=O)N(C)C(=O)N2C
COc1c(C)ccc2c(=O)c(C(C)=O)cn(C)c12,COc1c(C)ccc2c(=O)c(C(C)=O)cn(C)c12
CNC(CCC(N)=O)C(C)=O,CNC(CCC(N)=O)C(C)=O
CCCCOC,CCCCOC
CC(=O)CCc1ccc(C)c(C#N)c1,CC(=O)CCc1ccc(C)c(C#N)c1
CC(=O)C(O)(c1ccccc1)c1ccccc1,CC(=O)C(O)(c1ccccc1)c1ccccc1
CC(=O)c1ccc(C#N)cc1,CC(=O)c1ccc(C#N)cc1
CCCCC,CCCCC
Cc1c(O)cc2ccc(CCCC(C)(C)O)cc2c1F,Cc1c(O)cc2ccc(CCCC(C)(C)O)cc2c1F
CCCc1ccccc1,CCCc1ccccc1
CC(c1ccc(F)cc1)c1ccc(F)cc1,CC(c1ccc(F)cc1)c1ccc(F)cc1
COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12,COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12
CC(=O)c1cn(C)c2c(Cl)c(C)c(F)cc2c1=O,CC(=O)c1cn(C)c2c(Cl)c(C)c(F)cc2c1=O
CCc1ccc(OC)cc1,CCc1ccc(OC)cc1
CC(=O)CC(N)Cc1cc(F)c(F)cc1F,CC(=O)CC(N)Cc1cc(F)c(F)cc1F
CC(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1,CC(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1
CCCc1ccc(Cl)c(Cl)c1,CCCc1ccc(Cl)c(Cl)c1
COc1ccc(Cl)cc1C1(F)C(=O)N(C)c2cc(C(F)(F)F)ccc21,COc1ccc(Cl)cc1C1(F)C(=O)N(C)c2cc(C(F)(F)F)ccc21
COc1ccc(C(=O)CN(C)C)cc1OC,COc1ccc(C(=O)CN(C)C)cc1OC
CCC(C)=O,CCC(C)=O
COc1ccc(Cc2nc3ccccc3n2C)cc1,COc1ccc(Cc2nc3ccccc3n2C)cc1
Cn1cnc2cc(Cl)ccc2c1=O,Cn1cnc2cc(Cl)ccc2c1=O
CO,CO
CN1C(=O)OC(C)(c2ccc(F)cc2F)C1=O,CN1C(=O)OC(C)(c2ccc(F)cc2F)C1=O
CC1c2cc(C(F)(F)C(F)(F)F)ccc2OC(C)(C)C1O,CC1c2cc(C(F)(F)C(F)(F)F)ccc2OC(C)(C)C1O
CC(=O)C1C(OP(=O)(O)c2ccccc2)CC2CCC1N2C,CC(=O)C1C(OP(=O)(O)c2ccccc2)CC2CCC1N2C
COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12,COc1c(C)c(F)cc2c(=O)c(C(C)=O)cn(C)c12
Cc1ccc2c(c1)C1(C)CCN(C)C1N2C,Cc1ccc2c(c1)C1(C)CCN(C)C1N2C
CC(=O)c1nn(C)c2ccccc12,CC(=O)c1nn(C)c2ccccc12
CCCc1ccccc1,CCCc1ccccc1
Cc1ccc(C)c(F)c1,Cc1ccc(C)c(F)c1
Cc1ccc(F)cc1,Cc1ccc(F)cc1
Cc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,Cc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
CN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O
Cc1ccc2c(C)cc(=O)oc2c1,Cc1ccc2c(C)cc(=O)oc2c1
Cc1cc(C)c2c(C)noc2n1,Cc1cc(C)c2c(C)noc2n1
CN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O
Cc1ncnc2c1oc1ccccc12,Cc1ncnc2c1oc1ccccc12
CC(=O)c1sc2nc(C)ccc2c1N,CC(=O)c1sc2nc(C)ccc2c1N
CNCCCNC,CNCCCNC
Cc1nc2c(c(=O)n1C)c1nc3ccccc3nc1n2C,Cc1nc2c(c(=O)n1C)c1nc3ccccc3nc1n2C
CNN=Cc1c(O)ccc2ccccc12,CNN=Cc1c(O)ccc2ccccc12
Cc1nc2ccccc2n2cnnc12,Cc1nc2ccccc2n2cnnc12
Cc1sc2ncn(C)c(=O)c2c1C,Cc1sc2ncn(C)c(=O)c2c1C
Cc1nc(Sc2nnnn2C)c2c3c(sc2n1)CCC3,Cc1nc(Sc2nnnn2C)c2c3c(sc2n1)CCC3
Cc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-]
COc1cc(C(C)=O)cc(OC)c1OC,COc1cc(C(C)=O)cc(OC)c1OC
CNN=Cc1cc(Br)c(O)c(Br)c1O,CNN=Cc1cc(Br)c(O)c(Br)c1O
COc1cccc(C)c1,COc1cccc(C)c1
CN1CCC(C)(c2ccccc2)C1=O,CN1CCC(C)(c2ccccc2)C1=O
CS(=O)(=O)c1ccccc1F,CS(=O)(=O)c1ccccc1F
CC(=O)c1ccc(CS(C)(=O)=O)cc1,CC(=O)c1ccc(CS(C)(=O)=O)cc1
CC(=O)c1ccc2ncsc2c1,CC(=O)c1ccc2ncsc2c1
CC(=O)c1ccc2ccccc2n1,CC(=O)c1ccc2ccccc2n1
CNc1ccc2[nH]c(=O)[nH]c2c1,CNc1ccc2[nH]c(=O)[nH]c2c1
Cn1c(SCC(=O)c2cccc(Cl)c2)nnc1C1CC1,Cn1c(SCC(=O)c2cccc(Cl)c2)nnc1C1CC1
CNCc1ccc(OC)cc1,CNCc1ccc(OC)cc1
COc1ccc(C)cc1,COc1ccc(C)cc1
Cn1nnc2ccccc2c1=O,Cn1nnc2ccccc2c1=O
CC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3,CC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3
CNc1ccccc1C,CNc1ccccc1C
CNc1cccc(Cl)c1,CNc1cccc(Cl)c1
Cc1ncnc2sc3c(c12)CCC3,Cc1ncnc2sc3c(c12)CCC3
CC(=O)c1cc(C)nc2ccccc12,CC(=O)c1cc(C)nc2ccccc12
CC(=O)c1ccc2ncsc2c1,CC(=O)c1ccc2ncsc2c1
CS(=O)(=O)c1ccccc1,CS(=O)(=O)c1ccccc1
CNc1c(C)cccc1C,CNc1c(C)cccc1C
CC(=O)c1ccc2ncsc2c1,CC(=O)c1ccc2ncsc2c1
Cc1ccccc1C(=O)c1c(C)[nH]n(C)c1=O,Cc1ccccc1C(=O)c1c(C)[nH]n(C)c1=O
CCCOc1ccc(C)cc1,CCCOc1ccc(C)cc1
CC(=O)c1ccc(C)o1,CC(=O)c1ccc(C)o1
CNN=Cc1ccc([N+](=O)[O-])o1,CNN=Cc1ccc([N+](=O)[O-])o1
CCc1nc[nH]c1C,CCc1nc[nH]c1C
CCc1ccc2ccccc2n1,CCc1ccc2ccccc2n1
CNC1C(=O)N2C1SC(C)(C)C2C(C)=O,CNC1C(=O)N2C1SC(C)(C)C2C(C)=O
Cc1cnc(Sc2cccc3c2C(F)(F)CN3C)c(N)n1,Cc1cnc(Sc2cccc3c2C(F)(F)CN3C)c(N)n1
CC(=O)c1ccccc1C,CC(=O)c1ccccc1C
CNc1ccccn1,CNc1ccccn1
CC=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC)CC2(C)C(O)CCC12,CC=C1C(=O)OC(COC)C2(C)C1=C(O)C(=O)C1=C2C(OC)CC2(C)C(O)CCC12
Cc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,Cc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C
Cc1cccc(F)c1,Cc1cccc(F)c1
CCCc1ccccc1,CCCc1ccccc1
CCCc1ccccc1,CCCc1ccccc1
CC(C)C(O)c1ccccc1,CC(C)C(O)c1ccccc1
Cn1c(N)nc2ccc(C(=NO)c3ccccc3)cc21,Cn1c(N)nc2ccc(C(=NO)c3ccccc3)cc21
CCCc1c[nH]c2cccc(OP(=O)(O)O)c12,CCCc1c[nH]c2cccc(OP(=O)(O)O)c12
CNc1ccc(O)c(SCC(NC)C(C)=O)c1,CNc1ccc(O)c(SCC(NC)C(C)=O)c1
CCOC,CCOC
CCC1COC(CC)(c2ccc(Cl)cc2Cl)O1,CCC1COC(CC)(c2ccc(Cl)cc2Cl)O1
Cc1ccc2c(c1)C1(C)CCN(C)C1N2C,Cc1ccc2c(c1)C1(C)CCN(C)C1N2C
COC12C=CC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,COC12C=CC3(CC1C(C)(C)O)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5
CC(=O)C(CO)c1ccccc1,CC(=O)C(CO)c1ccccc1
CCCC1O[C@]1(C)C1C(OC)C(O)CCC12CO2,CCCC1OC1(C)C1C(OC)C(O)CCC12CO2
CN[C@H](CCc1ccccc1)C(C)=O,CNC(CCc1ccccc1)C(C)=O
CC(=O)CC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(=O)CC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
CCC(CO)(C(C)=O)c1ccccc1,CCC(CO)(C(C)=O)c1ccccc1
CCC(O)(c1ccc(F)cc1F)C(C)C,CCC(O)(c1ccc(F)cc1F)C(C)C
Cc1ccc2cccnc2n1,Cc1ccc2cccnc2n1
CC(=O)Cc1coc2cc(C)ccc12,CC(=O)Cc1coc2cc(C)ccc12
COc1ccc(CCC(C)=O)cc1OC,COc1ccc(CCC(C)=O)cc1OC
CC(=O)c1c(C)noc1C,CC(=O)c1c(C)noc1C
COc1cc2c(C#N)c(C)nc3c2c(n1)NC1(N3)C(=O)Nc2ccccc21,COc1cc2c(C#N)c(C)nc3c2c(n1)NC1(N3)C(=O)Nc2ccccc21
CCCc1ccco1,CCCc1ccco1
CCCc1ccccc1,CCCc1ccccc1
CCCc1ccccc1,CCCc1ccccc1
Cc1n[nH]c2c1C(c1ccc(Cl)cc1)NC2=O,Cc1n[nH]c2c1C(c1ccc(Cl)cc1)NC2=O
Cc1ccccc1,Cc1ccccc1
CC(=O)c1noc2c1CCCC2,CC(=O)c1noc2c1CCCC2
CC(=O)Cc1ccc(Cl)c(Cl)c1,CC(=O)Cc1ccc(Cl)c(Cl)c1
CC(=O)Cc1c(Cl)cccc1Cl,CC(=O)Cc1c(Cl)cccc1Cl
CNc1ccc(C)cc1,CNc1ccc(C)cc1
CNc1cccc(C(C)=O)c1,CNc1cccc(C(C)=O)c1
CC(=O)Cc1n[nH]c(=O)c2ccccc12,CC(=O)Cc1n[nH]c(=O)c2ccccc12
CC(=O)c1ccccc1,CC(=O)c1ccccc1
Cc1nc2c(c(=O)[nH]c(=O)n2C)n(C)c1=O,Cc1nc2c(c(=O)[nH]c(=O)n2C)n(C)c1=O
Cc1ccc(C(C)(C)C)cc1S(C)(=O)=O,Cc1ccc(C(C)(C)C)cc1S(C)(=O)=O
CCCc1ccccc1,CCCc1ccccc1
CC1C(=O)Oc2ccccc2C1=O,CC1C(=O)Oc2ccccc2C1=O
CC1CCCC1,CC1CCCC1
Cc1ccc(C)c(N)n1,Cc1ccc(C)c(N)n1
CCc1ccc([N+](=O)[O-])cc1,CCc1ccc([N+](=O)[O-])cc1
CC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,CC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
CC(=O)c1cccc(C)c1,CC(=O)c1cccc(C)c1
CO,CO
Cc1ccc(C(=O)C2CCN(C)CC2)cc1,Cc1ccc(C(=O)C2CCN(C)CC2)cc1
CNc1ccc(C)nc1N,CNc1ccc(C)nc1N
CC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
CC1=Nc2cscc2C(C)c2cscc21,CC1=Nc2cscc2C(C)c2cscc21
CN[C@@H]1[C@@H]2COc3c(F)ccc(F)c3[C@@H]21,CNC1C2COc3c(F)ccc(F)c3C21
Cc1nnc(C)c2ccccc12,Cc1nnc(C)c2ccccc12
CC1CCC(=O)NC1=O,CC1CCC(=O)NC1=O
CCN1C(=O)NC2(CCc3ccccc3C2)C1=O,CCN1C(=O)NC2(CCc3ccccc3C2)C1=O
Cc1ccc(F)cc1,Cc1ccc(F)cc1
CN1C(=O)c2ccccc2C1=O,CN1C(=O)c2ccccc2C1=O
Cc1nn(C)c2c1C(c1ccc(Cl)cc1)SCC(=O)N2,Cc1nn(C)c2c1C(c1ccc(Cl)cc1)SCC(=O)N2
Cc1cc(C)c(C)c(C)c1,Cc1cc(C)c(C)c(C)c1
CCC1COc2ccccc2O1,CCC1COc2ccccc2O1
Cc1cc(C2=NC(C)C(=O)O2)ccc1Br,Cc1cc(C2=NC(C)C(=O)O2)ccc1Br
CC(C)=O,CC(C)=O
CN1CC2(C)CC1CC(C)(C)C2,CN1CC2(C)CC1CC(C)(C)C2
CC(=O)c1ccc(F)cc1,CC(=O)c1ccc(F)cc1
CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3,CC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3
CNC1CCCCC1,CNC1CCCCC1
